step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
683,CASH_OUT,353686.73,C1852108835,167239.0,0.0,C1801538488,219969.66,573656.4,0,0
683,PAYMENT,2840.84,C1643025715,173175.0,170334.16,M1354008272,0.0,0.0,0,0
683,TRANSFER,1548456.87,C293623154,170334.16,0.0,C60560601,1.240646436E7,1.665495353E7,0,0
683,TRANSFER,293918.09,C1479301769,2241.0,0.0,C880627473,9857181.86,1.015109995E7,0,0
683,CASH_OUT,325770.6,C1300110258,20545.0,0.0,C1008418095,0.0,325770.6,0,0
683,DEBIT,1580.11,C965252811,102472.0,100891.89,C1521166311,2.239415398E7,2.239573409E7,0,0
683,CASH_OUT,109854.21,C716209997,10354.0,0.0,C691342510,1568334.75,1678188.96,0,0
683,CASH_IN,119524.75,C275943552,72996.0,192520.75,C1220086815,0.0,0.0,0,0
683,PAYMENT,14124.79,C762100407,192520.75,178395.96,M1345281823,0.0,0.0,0,0
683,CASH_OUT,95202.16,C2043418688,520.0,0.0,C1726748580,113314.11,208516.27,0,0
683,TRANSFER,285153.59,C2109632873,80646.0,0.0,C875595815,0.0,285153.59,0,0
683,CASH_OUT,52115.5,C902813035,0.0,0.0,C570349501,355181.17,570515.54,0,0
683,CASH_OUT,2144.07,C531800938,7817.0,5672.93,C522521451,218726.96,220871.03,0,0
683,CASH_OUT,65755.9,C111519428,10478.0,0.0,C1930015562,40149.06,105904.96,0,0
683,CASH_OUT,142148.95,C144620096,100341.0,0.0,C1657872449,397380.02,539528.97,0,0
683,CASH_OUT,131448.84,C1135690421,349.0,0.0,C133780423,636618.32,768067.16,0,0
683,PAYMENT,19053.2,C1225916506,42553.0,23499.8,M1646922810,0.0,0.0,0,0
683,CASH_OUT,163927.23,C521926277,123158.0,0.0,C1035772610,2014393.41,2178320.64,0,0
683,CASH_OUT,198318.89,C1459010361,52620.0,0.0,C749727371,434240.23,632559.12,0,0
683,TRANSFER,161259.02,C264204653,114886.0,0.0,C1803310687,39319.89,200578.91,0,0
683,TRANSFER,15618.5,C1036445564,10874.0,0.0,C1759209883,0.0,15618.5,0,0
683,CASH_IN,225252.72,C2108264863,222949.0,448201.72,C1887077333,731688.01,506435.29,0,0
683,CASH_OUT,251166.7,C509989472,448201.72,197035.03,C2013186536,5268619.11,5519785.81,0,0
683,CASH_IN,79751.57,C1789263064,4506.0,84257.57,C962865894,649556.06,569804.49,0,0
683,PAYMENT,1929.99,C1615993847,7165.0,5235.01,M1371949835,0.0,0.0,0,0
683,CASH_OUT,357330.81,C1627415937,2409.0,0.0,C430578457,0.0,357330.81,0,0
683,PAYMENT,12216.88,C612767301,0.0,0.0,M1417358465,0.0,0.0,0,0
683,CASH_OUT,134908.98,C931576598,10425.0,0.0,C1267261645,0.0,134908.98,0,0
683,CASH_OUT,171024.28,C1439230986,11735.0,0.0,C934568732,90991.05,262015.33,0,0
683,PAYMENT,4410.86,C1097399496,19749.0,15338.14,M1283116864,0.0,0.0,0,0
683,CASH_IN,257223.45,C1319539666,10858.0,268081.45,C108498682,0.0,0.0,0,0
683,PAYMENT,2144.23,C1553768112,245875.0,243730.77,M1511302999,0.0,0.0,0,0
683,PAYMENT,10084.35,C1083073434,243730.77,233646.42,M978075738,0.0,0.0,0,0
683,PAYMENT,37460.05,C43856061,233646.42,196186.38,M2102137254,0.0,0.0,0,0
683,PAYMENT,10160.76,C1315782438,196186.38,186025.61,M377223201,0.0,0.0,0,0
683,PAYMENT,27653.28,C2097687179,186025.61,158372.33,M1624561069,0.0,0.0,0,0
683,PAYMENT,9859.9,C1206342302,158372.33,148512.43,M236196019,0.0,0.0,0,0
683,PAYMENT,12315.6,C854867848,148512.43,136196.83,M1959521734,0.0,0.0,0,0
683,PAYMENT,193.4,C163914339,136196.83,136003.43,M670706272,0.0,0.0,0,0
683,PAYMENT,25300.14,C887183720,136003.43,110703.3,M535767023,0.0,0.0,0,0
683,PAYMENT,3535.57,C1067046987,110703.3,107167.73,M1237736690,0.0,0.0,0,0
683,PAYMENT,13669.65,C2010281659,107167.73,93498.08,M300214257,0.0,0.0,0,0
683,PAYMENT,30521.63,C1615740422,93498.08,62976.45,M462737201,0.0,0.0,0,0
683,PAYMENT,5986.24,C2140603734,62976.45,56990.21,M1232780858,0.0,0.0,0,0
683,PAYMENT,55505.07,C1481967389,56990.21,1485.14,M1694873185,0.0,0.0,0,0
683,PAYMENT,7995.11,C578794018,1485.14,0.0,M1047020345,0.0,0.0,0,0
683,PAYMENT,18857.02,C1316341254,0.0,0.0,M109823767,0.0,0.0,0,0
683,PAYMENT,5248.3,C1497008966,0.0,0.0,M624392915,0.0,0.0,0,0
683,PAYMENT,23539.37,C1167248773,0.0,0.0,M494475615,0.0,0.0,0,0
683,PAYMENT,2008.34,C278188301,0.0,0.0,M250335278,0.0,0.0,0,0
683,PAYMENT,13043.05,C1564924563,0.0,0.0,M144741253,0.0,0.0,0,0
683,PAYMENT,12903.75,C1040852773,0.0,0.0,M1857088106,0.0,0.0,0,0
683,CASH_OUT,448130.76,C97068909,141861.0,0.0,C647103559,99595.44,547726.21,0,0
683,PAYMENT,20555.33,C158965994,0.0,0.0,M1713737199,0.0,0.0,0,0
683,CASH_OUT,77062.09,C263178491,34907.0,0.0,C210751856,256910.25,333972.34,0,0
683,PAYMENT,36556.87,C1125213228,0.0,0.0,M120320596,0.0,0.0,0,0
683,CASH_OUT,144579.87,C1303076267,102645.0,0.0,C1765477813,0.0,144579.87,0,0
683,CASH_IN,372550.51,C1018342645,18484.0,391034.51,C557557772,0.0,0.0,0,0
683,CASH_OUT,107989.07,C1959432011,391034.51,283045.44,C1280568772,192298.74,300287.81,0,0
683,CASH_IN,2005.67,C749435604,21094.0,23099.67,C2066382334,3612341.42,3610335.75,0,0
683,CASH_OUT,171188.74,C1006255343,9104.0,0.0,C440530649,134249.3,305438.04,0,0
683,CASH_IN,85347.42,C302443105,274571.0,359918.42,C229115158,65163.05,0.0,0,0
683,PAYMENT,12951.96,C840339389,9907.0,0.0,M1159479025,0.0,0.0,0,0
683,CASH_OUT,60618.51,C803962873,51596.0,0.0,C1461298745,0.0,60618.51,0,0
683,CASH_OUT,190680.38,C177982855,91822.0,0.0,C1050149489,0.0,190680.38,0,0
683,PAYMENT,3822.83,C217497614,11426.0,7603.17,M674864343,0.0,0.0,0,0
683,PAYMENT,8603.64,C1549351582,7603.17,0.0,M142226279,0.0,0.0,0,0
683,PAYMENT,5773.49,C842425558,0.0,0.0,M1443731811,0.0,0.0,0,0
683,PAYMENT,6308.83,C1125500150,0.0,0.0,M447555320,0.0,0.0,0,0
683,PAYMENT,21167.52,C456974767,0.0,0.0,M557888810,0.0,0.0,0,0
683,PAYMENT,11945.42,C1285552000,0.0,0.0,M1064735245,0.0,0.0,0,0
683,PAYMENT,5121.17,C1127951829,0.0,0.0,M1744189821,0.0,0.0,0,0
683,PAYMENT,2768.18,C1424421364,0.0,0.0,M1594619807,0.0,0.0,0,0
683,PAYMENT,21111.3,C1162099758,0.0,0.0,M321898538,0.0,0.0,0,0
683,PAYMENT,3030.48,C1889919722,0.0,0.0,M1888638062,0.0,0.0,0,0
683,PAYMENT,990.21,C349414174,0.0,0.0,M2035308342,0.0,0.0,0,0
683,PAYMENT,21205.04,C649939012,0.0,0.0,M1156467161,0.0,0.0,0,0
683,PAYMENT,10827.56,C1303169289,0.0,0.0,M910085741,0.0,0.0,0,0
683,PAYMENT,27709.59,C2056085382,0.0,0.0,M1285255567,0.0,0.0,0,0
683,PAYMENT,6720.45,C1733561748,0.0,0.0,M668596917,0.0,0.0,0,0
683,PAYMENT,3772.31,C934863015,0.0,0.0,M548993238,0.0,0.0,0,0
683,PAYMENT,43002.94,C1741122040,0.0,0.0,M253967335,0.0,0.0,0,0
683,PAYMENT,1168.88,C2137935740,0.0,0.0,M418870799,0.0,0.0,0,0
683,PAYMENT,896.13,C1143161920,0.0,0.0,M1380557600,0.0,0.0,0,0
683,PAYMENT,1805.26,C1599148986,0.0,0.0,M2083869009,0.0,0.0,0,0
683,PAYMENT,28584.72,C585767891,0.0,0.0,M1034288141,0.0,0.0,0,0
683,PAYMENT,3752.7,C1790895296,0.0,0.0,M1020759839,0.0,0.0,0,0
683,PAYMENT,5878.88,C1309749205,30833.0,24954.12,M1556543374,0.0,0.0,0,0
683,CASH_OUT,563813.91,C1103335474,16487.0,0.0,C1343668552,275535.0,839348.91,0,0
683,PAYMENT,6905.21,C1097613410,1046.0,0.0,M113549341,0.0,0.0,0,0
683,PAYMENT,9491.21,C1834307020,55668.0,46176.79,M810156628,0.0,0.0,0,0
683,PAYMENT,1346.5,C319175535,156187.0,154840.5,M811709786,0.0,0.0,0,0
683,CASH_IN,30950.13,C2006824375,97665.0,128615.13,C1863052558,0.0,0.0,0,0
683,CASH_OUT,185206.9,C396706226,11243.0,0.0,C197724405,1478140.69,1663347.59,0,0
683,PAYMENT,3914.44,C895147370,248215.0,244300.56,M137131518,0.0,0.0,0,0
683,CASH_OUT,286519.64,C310794561,59278.0,0.0,C496458544,131340.63,417860.27,0,0
683,CASH_IN,372271.33,C789783154,819.0,373090.33,C1516230797,4293856.73,3921585.4,0,0
683,PAYMENT,4444.32,C1279335287,191160.0,186715.68,M656999556,0.0,0.0,0,0
683,PAYMENT,7637.24,C121970033,1325.0,0.0,M838053721,0.0,0.0,0,0
683,CASH_IN,240617.6,C1974304947,55069.0,295686.6,C1459269891,0.0,0.0,0,0
683,PAYMENT,11905.03,C449816486,10028.0,0.0,M894344987,0.0,0.0,0,0
683,CASH_OUT,233517.98,C434861964,0.0,0.0,C1820811459,5505598.87,5739116.84,0,0
683,CASH_OUT,368209.1,C5948442,24982.0,0.0,C655336596,2842926.27,3211135.37,0,0
683,CASH_OUT,150387.79,C1741660448,65085.0,0.0,C1730997430,644107.28,794495.07,0,0
683,CASH_OUT,183995.27,C641227909,0.0,0.0,C1212538053,9477661.22,9661656.49,0,0
683,CASH_IN,77211.71,C1680677081,144513.0,221724.71,C1725740273,0.0,0.0,0,0
683,TRANSFER,159112.5,C847346258,88384.0,0.0,C1924147665,213510.21,372622.71,0,0
683,TRANSFER,2167947.39,C677186435,0.0,0.0,C911111398,6312327.78,8480275.16,0,0
683,CASH_OUT,229937.16,C1281734265,1288.0,0.0,C402088777,0.0,229937.16,0,0
683,PAYMENT,2114.56,C1082295548,2093.0,0.0,M2036872532,0.0,0.0,0,0
683,PAYMENT,23791.58,C959002857,0.0,0.0,M1486784459,0.0,0.0,0,0
683,CASH_OUT,583643.3,C208624960,3433.0,0.0,C988256200,1201414.54,1785057.85,0,0
683,CASH_OUT,246132.02,C873798412,321.0,0.0,C273784104,195628.81,441760.82,0,0
683,PAYMENT,9134.43,C1141605143,43639.0,34504.57,M1753736322,0.0,0.0,0,0
683,PAYMENT,6953.93,C519315855,104782.0,97828.07,M44405798,0.0,0.0,0,0
683,TRANSFER,849072.39,C439266398,64815.0,0.0,C871300662,87879.13,936951.52,0,0
683,CASH_OUT,85219.33,C1297807469,212060.0,126840.67,C273789858,5717388.23,5802607.56,0,0
683,CASH_IN,56087.42,C1914519568,79571.0,135658.42,C1335209044,0.0,0.0,0,0
683,CASH_OUT,280983.39,C1555558097,307.0,0.0,C1390662603,0.0,280983.39,0,0
683,PAYMENT,3742.75,C865396037,58682.0,54939.25,M689437386,0.0,0.0,0,0
683,CASH_OUT,322656.77,C831664696,21713.0,0.0,C654672180,331032.35,653689.12,0,0
683,PAYMENT,23979.45,C1378915261,0.0,0.0,M1184557683,0.0,0.0,0,0
683,CASH_OUT,63013.04,C1347258816,611.0,0.0,C140801683,92826.72,155839.76,0,0
683,PAYMENT,1624.17,C1894674947,9227.0,7602.83,M647346904,0.0,0.0,0,0
683,CASH_OUT,130336.77,C936183051,11751.0,0.0,C1467840255,4266350.22,4396686.99,0,0
683,PAYMENT,51653.83,C200448443,0.0,0.0,M135240876,0.0,0.0,0,0
683,DEBIT,1552.12,C63415311,3350.0,1797.88,C500215474,11554.33,13106.45,0,0
683,TRANSFER,1979398.94,C1560087585,1797.88,0.0,C2117909914,8502672.01,1.048207095E7,0,0
683,TRANSFER,561158.7,C1138587972,0.0,0.0,C740892338,4959196.1,5520354.8,0,0
683,TRANSFER,799455.75,C927164271,0.0,0.0,C1414087189,1165086.91,1964542.66,0,0
683,TRANSFER,8257.59,C152722004,0.0,0.0,C1165784761,48737.34,56994.92,0,0
683,TRANSFER,487306.83,C1026741074,0.0,0.0,C1786942211,2044555.55,2531862.39,0,0
683,TRANSFER,204995.52,C361601769,0.0,0.0,C404864007,1528585.8,1733581.32,0,0
683,PAYMENT,13794.19,C970583848,54286.0,40491.81,M1649068733,0.0,0.0,0,0
683,CASH_OUT,295883.3,C1229536741,33417.0,0.0,C1513094752,0.0,295883.3,0,0
683,CASH_IN,132243.35,C820690167,2088.0,134331.35,C1267253116,0.0,0.0,0,0
683,TRANSFER,542754.03,C1178379629,20064.0,0.0,C564895981,0.0,542754.03,0,0
683,PAYMENT,3651.0,C1922531381,49748.0,46097.0,M1915829655,0.0,0.0,0,0
683,PAYMENT,8236.71,C400112162,30112.0,21875.29,M888009337,0.0,0.0,0,0
683,CASH_OUT,32459.78,C2058705657,79887.0,47427.22,C995358790,2055450.89,2087910.67,0,0
683,PAYMENT,5600.06,C26414525,10952.0,5351.94,M1606762375,0.0,0.0,0,0
683,PAYMENT,13481.8,C73424956,5351.94,0.0,M1423085787,0.0,0.0,0,0
683,PAYMENT,18795.1,C1295356185,496502.0,477706.9,M1006286399,0.0,0.0,0,0
683,PAYMENT,4564.29,C1016877308,477706.9,473142.61,M2089307132,0.0,0.0,0,0
683,CASH_OUT,246860.15,C492085293,30557.0,0.0,C1643669822,1186084.78,1432944.93,0,0
683,PAYMENT,5914.16,C1945216758,16202.0,10287.84,M758387652,0.0,0.0,0,0
683,CASH_OUT,103599.17,C333277749,11435.0,0.0,C545950560,88018.6,191617.77,0,0
683,CASH_OUT,335885.54,C724628907,119513.0,0.0,C400599138,0.0,335885.54,0,0
683,CASH_OUT,363255.81,C1434988589,49988.0,0.0,C490263986,0.0,363255.81,0,0
683,PAYMENT,14236.11,C1487909739,324699.0,310462.89,M551286409,0.0,0.0,0,0
683,PAYMENT,12756.26,C208327316,19923.0,7166.74,M418878060,0.0,0.0,0,0
683,PAYMENT,10589.66,C1038503666,6485.0,0.0,M1123457145,0.0,0.0,0,0
683,CASH_OUT,445740.57,C416423105,9957.0,0.0,C1518268716,290138.7,735879.27,0,0
683,PAYMENT,14710.56,C1007851845,100193.0,85482.44,M864866795,0.0,0.0,0,0
683,PAYMENT,29111.78,C1162850995,26422.0,0.0,M1299417807,0.0,0.0,0,0
683,TRANSFER,98706.48,C1694759573,66040.0,0.0,C72531924,89829.6,188536.08,0,0
683,CASH_OUT,90285.82,C810908759,127.0,0.0,C610931563,0.0,90285.82,0,0
683,TRANSFER,546672.52,C137857732,0.0,0.0,C1606155516,1205079.57,1751752.1,0,0
683,TRANSFER,555029.1,C1497582847,0.0,0.0,C1845177488,1551652.13,2106681.23,0,0
683,TRANSFER,1098441.46,C602853904,0.0,0.0,C61538756,5753268.36,6851709.82,0,0
683,TRANSFER,83692.94,C952284670,0.0,0.0,C236026675,1146023.32,1229716.26,0,0
683,TRANSFER,398285.29,C211253640,0.0,0.0,C244020046,743732.44,1142017.73,0,0
683,TRANSFER,864463.05,C1332799569,0.0,0.0,C1730951040,1405522.56,2269985.62,0,0
683,TRANSFER,247342.03,C450616829,0.0,0.0,C376043415,1110682.13,1358024.17,0,0
683,TRANSFER,117050.17,C932967965,0.0,0.0,C909011572,1166125.57,1283175.74,0,0
683,TRANSFER,859392.86,C7836255,0.0,0.0,C1459784348,1011282.21,1870675.07,0,0
683,TRANSFER,364269.36,C1208864864,0.0,0.0,C1826549348,3847690.02,4211959.38,0,0
683,TRANSFER,420111.2,C217958569,0.0,0.0,C1772888776,1.432961539E7,1.474972659E7,0,0
683,TRANSFER,1025984.16,C1681849397,0.0,0.0,C1927001022,1.652802586E7,1.755401002E7,0,0
683,TRANSFER,71465.61,C1491562375,0.0,0.0,C494482616,3121155.89,3192621.5,0,0
683,TRANSFER,484893.08,C2127505963,0.0,0.0,C782432613,4805630.06,5290523.14,0,0
683,TRANSFER,636271.76,C479534555,0.0,0.0,C1209335022,1942091.2,2578362.96,0,0
683,TRANSFER,608197.64,C257525032,0.0,0.0,C281891530,3211275.35,3819472.99,0,0
683,TRANSFER,700052.79,C1814124563,0.0,0.0,C1587803322,2163150.48,2863203.26,0,0
683,TRANSFER,1117842.24,C1807268302,0.0,0.0,C1946696366,2949384.12,4067226.36,0,0
683,TRANSFER,456892.25,C1610025639,0.0,0.0,C789960560,1369861.73,1826753.99,0,0
683,TRANSFER,492379.58,C482653364,0.0,0.0,C64757258,655125.78,1147505.36,0,0
683,CASH_OUT,285086.72,C2051249919,10143.0,0.0,C1256959196,437504.51,722591.23,0,0
683,PAYMENT,20021.19,C1419454128,0.0,0.0,M870231222,0.0,0.0,0,0
683,CASH_IN,293072.27,C176611181,21075.0,314147.27,C1313229676,6997915.9,6704843.63,0,0
683,CASH_OUT,85117.07,C1813267628,314147.27,229030.2,C1168305167,432553.51,517670.58,0,0
683,PAYMENT,11669.03,C1639399736,774875.0,763205.97,M667609764,0.0,0.0,0,0
683,PAYMENT,26634.63,C462107783,763205.97,736571.34,M1433678462,0.0,0.0,0,0
683,PAYMENT,17618.6,C235997033,736571.34,718952.75,M2122204101,0.0,0.0,0,0
683,PAYMENT,4773.1,C1016295297,412.0,0.0,M1216372143,0.0,0.0,0,0
683,PAYMENT,12562.24,C1319907737,0.0,0.0,M1111503842,0.0,0.0,0,0
683,CASH_OUT,94923.54,C1703453516,781.0,0.0,C1772289708,164135.79,259059.32,0,0
683,CASH_IN,272474.37,C800061303,115790.0,388264.37,C1957802478,3011664.55,2739190.18,0,0
683,CASH_IN,3715.73,C10501090,4094.0,7809.73,C112693492,3512234.44,3508518.71,0,0
683,CASH_OUT,324026.0,C1136449335,11511.0,0.0,C534065867,33535.53,357561.53,0,0
683,CASH_IN,74578.52,C1670287055,60148.0,134726.52,C658861392,0.0,0.0,0,0
683,PAYMENT,6046.52,C860539270,134726.52,128680.0,M850696998,0.0,0.0,0,0
683,CASH_OUT,296740.01,C387245864,5530.0,0.0,C1029927794,50553.04,347293.05,0,0
683,CASH_OUT,268994.17,C8121331,22579.0,0.0,C1393165788,24230.82,293224.99,0,0
683,CASH_IN,44695.8,C1696072835,0.0,44695.8,C1605453522,4918904.94,4874209.14,0,0
683,CASH_IN,106922.31,C1935924909,44695.8,151618.1,C1538456072,302340.54,195418.23,0,0
683,CASH_IN,231833.15,C1140738638,151618.1,383451.25,C1093522563,3591665.58,3359832.43,0,0
683,PAYMENT,9369.61,C478483889,32036.0,22666.39,M966538942,0.0,0.0,0,0
683,PAYMENT,8751.93,C1424429462,132415.0,123663.07,M1710923134,0.0,0.0,0,0
683,TRANSFER,178859.77,C1374037229,117.0,0.0,C672751094,1519730.07,1698589.84,0,0
683,CASH_OUT,231466.76,C152551849,212.0,0.0,C669445488,1192179.38,1423646.14,0,0
683,CASH_OUT,312648.74,C1703942844,52880.0,0.0,C2104363903,2286640.33,2599289.07,0,0
683,TRANSFER,1914.31,C1412459037,16316.0,14401.69,C2039562093,0.0,1914.31,0,0
683,PAYMENT,5640.46,C881982778,14401.69,8761.23,M62683272,0.0,0.0,0,0
683,PAYMENT,4929.01,C1713166265,8761.23,3832.22,M824916453,0.0,0.0,0,0
683,CASH_IN,134219.9,C174615255,1530.0,135749.9,C1502948422,82392.89,0.0,0,0
683,PAYMENT,13559.8,C1785735978,34007.0,20447.2,M1783732418,0.0,0.0,0,0
683,CASH_OUT,522492.09,C48066684,15886.0,0.0,C2010380626,0.0,522492.09,0,0
683,PAYMENT,3304.23,C1269468194,0.0,0.0,M543737606,0.0,0.0,0,0
683,PAYMENT,23185.31,C1184488513,0.0,0.0,M799939198,0.0,0.0,0,0
683,TRANSFER,835141.89,C821708853,5053.0,0.0,C1412896456,1149283.68,1984425.57,0,0
683,CASH_OUT,132938.41,C1456273883,40439.0,0.0,C315703086,0.0,132938.41,0,0
683,CASH_OUT,415405.93,C1581206679,3075.0,0.0,C1885876341,492753.99,908159.93,0,0
683,PAYMENT,22225.3,C18731204,123.0,0.0,M1673825074,0.0,0.0,0,0
683,TRANSFER,1303519.57,C1383572656,48838.0,0.0,C1629406834,62387.36,1365906.93,0,0
683,CASH_OUT,6724.67,C1988628893,228871.0,222146.33,C1681866032,2008042.48,2014767.15,0,0
683,CASH_IN,519968.34,C435975288,122.0,520090.34,C1848197545,0.0,0.0,0,0
683,PAYMENT,10437.52,C1579606382,565500.0,555062.48,M823888958,0.0,0.0,0,0
683,CASH_OUT,365694.99,C120153977,8095.0,0.0,C796780526,154538.43,520233.41,0,0
683,TRANSFER,227344.15,C2097978448,0.0,0.0,C254001262,446040.8,673384.95,0,0
683,CASH_OUT,10273.89,C348667662,25016.0,14742.11,C649059088,5099398.21,5109672.11,0,0
683,CASH_OUT,353663.42,C2044672981,2550.0,0.0,C1179939942,4405365.68,4759029.1,0,0
683,CASH_IN,329454.86,C889293112,215487.0,544941.86,C1034781222,1672136.62,1342681.76,0,0
683,TRANSFER,1725952.37,C745958868,10370.0,0.0,C1622221782,197886.01,1923838.38,0,0
683,CASH_OUT,179920.08,C2031294235,10596.0,0.0,C1283392053,179039.89,358959.97,0,0
683,CASH_OUT,162040.77,C2039646847,10030.0,0.0,C1813282053,465442.1,627482.87,0,0
683,CASH_OUT,339566.66,C1080267836,0.0,0.0,C1192277207,1071437.89,1411004.55,0,0
683,CASH_OUT,42796.01,C1608796457,0.0,0.0,C1584708550,1914873.22,1957669.22,0,0
683,CASH_OUT,399239.44,C1051604481,0.0,0.0,C590035788,4671396.63,5070636.07,0,0
683,CASH_OUT,14382.73,C1392673497,0.0,0.0,C662840647,28794.5,43177.24,0,0
683,CASH_OUT,138628.67,C261897969,0.0,0.0,C1302905512,332032.46,470661.12,0,0
683,CASH_OUT,114574.02,C1926009642,5225.0,0.0,C107376495,1210183.39,1324757.41,0,0
683,PAYMENT,2884.91,C1033743692,0.0,0.0,M2060379244,0.0,0.0,0,0
683,CASH_IN,8840.53,C340469362,20896.0,29736.53,C256882622,748979.07,740138.54,0,0
683,PAYMENT,23106.67,C42512914,29736.53,6629.86,M1378851010,0.0,0.0,0,0
683,PAYMENT,2858.43,C1599073135,6629.86,3771.43,M309997122,0.0,0.0,0,0
683,CASH_IN,404882.87,C1436882493,111741.0,516623.87,C1507320678,1112089.19,707206.32,0,0
683,TRANSFER,6545346.16,C2078436803,6545346.16,0.0,C653053938,0.0,0.0,1,0
683,CASH_OUT,6545346.16,C1540810051,6545346.16,0.0,C123543768,272331.73,6817677.89,1,0
683,CASH_IN,35242.41,C404609093,2096.0,37338.41,C1348757089,1755379.4,1720136.99,0,0
683,CASH_IN,399195.56,C1710498181,13814.0,413009.56,C1302389147,0.0,0.0,0,0
683,CASH_OUT,251072.15,C219206797,413009.56,161937.42,C307989083,1166578.24,1417650.39,0,0
683,CASH_IN,52713.73,C1627444369,9036.0,61749.73,C1664840959,754908.92,702195.19,0,0
683,CASH_OUT,88646.17,C397010692,61749.73,0.0,C764160027,89365.75,178011.92,0,0
683,CASH_OUT,419396.77,C1402274941,0.0,0.0,C1591572620,1764787.56,2184184.33,0,0
683,CASH_OUT,114397.23,C1487537726,0.0,0.0,C1443812843,134826.08,249223.32,0,0
683,CASH_OUT,101655.51,C1072293350,0.0,0.0,C1028458368,8840766.14,8942421.65,0,0
683,CASH_OUT,70544.51,C1738585304,0.0,0.0,C2108788226,544105.65,614650.16,0,0
683,CASH_OUT,120702.96,C485356221,0.0,0.0,C1491059007,850693.6,971396.56,0,0
683,CASH_OUT,153151.29,C352230632,0.0,0.0,C1899879057,1431177.46,1584328.75,0,0
683,CASH_OUT,72390.4,C1682480452,0.0,0.0,C485124926,73674.96,146065.36,0,0
683,CASH_OUT,162929.48,C111997793,0.0,0.0,C1047005166,449107.95,612037.43,0,0
683,CASH_OUT,71429.43,C1973915923,0.0,0.0,C1611270877,8872330.68,8943760.11,0,0
683,CASH_OUT,9784.48,C366893715,0.0,0.0,C770148826,18828.22,28612.7,0,0
683,CASH_OUT,41590.14,C903628753,0.0,0.0,C1640020467,968214.94,1009805.08,0,0
683,CASH_OUT,240586.66,C1418370544,0.0,0.0,C671026465,593673.66,834260.32,0,0
683,CASH_OUT,156461.65,C502047099,0.0,0.0,C694268389,159167.99,315629.65,0,0
683,CASH_OUT,248183.28,C2046917271,0.0,0.0,C1021986711,665306.06,913489.33,0,0
683,CASH_OUT,67950.15,C766793929,0.0,0.0,C753585034,1432852.05,1500802.2,0,0
683,CASH_OUT,151904.35,C760292754,0.0,0.0,C680224548,1465537.69,1617442.04,0,0
683,CASH_OUT,91004.33,C1431219770,0.0,0.0,C633943363,356627.23,447631.56,0,0
683,CASH_OUT,47068.5,C619361222,0.0,0.0,C850192731,178448.11,225516.61,0,0
683,CASH_OUT,17822.13,C722982274,20504.0,2681.87,C1727946465,847206.79,865028.92,0,0
683,PAYMENT,2576.37,C256772295,2681.87,105.5,M793860202,0.0,0.0,0,0
683,PAYMENT,7036.88,C1582611141,1048.0,0.0,M1274732360,0.0,0.0,0,0
683,TRANSFER,4878156.25,C873332416,0.0,0.0,C1271258827,6695547.32,1.157370357E7,0,0
683,CASH_OUT,213332.87,C297427491,45306.0,0.0,C828994293,70570.82,283903.69,0,0
683,PAYMENT,5879.91,C1782804547,26966.0,21086.09,M2002707164,0.0,0.0,0,0
683,CASH_IN,33434.55,C754903305,5082.0,38516.55,C726798503,0.0,0.0,0,0
683,CASH_OUT,425112.46,C1855405519,31287.0,0.0,C1454196047,1049005.74,1474118.2,0,0
683,CASH_OUT,2977.44,C522684726,0.0,0.0,C1612409973,357500.38,360477.82,0,0
683,CASH_OUT,30780.77,C535810060,5670.0,0.0,C194259135,0.0,30780.77,0,0
683,TRANSFER,187523.13,C1149420633,775.0,0.0,C1531192958,322535.79,510058.92,0,0
683,CASH_OUT,608389.04,C330096707,8374.0,0.0,C1777039877,166489.57,774878.61,0,0
683,CASH_IN,20561.15,C811705657,144299.0,164860.15,C2099091414,0.0,0.0,0,0
683,CASH_OUT,157207.76,C1366260873,164860.15,7652.39,C1446358893,274951.3,432159.06,0,0
683,CASH_OUT,157376.04,C52288241,236.0,0.0,C1203544918,0.0,157376.04,0,0
683,PAYMENT,16998.2,C2001181737,45129.0,28130.8,M1244837781,0.0,0.0,0,0
683,CASH_IN,121850.45,C1620246894,980.0,122830.45,C1292844682,0.0,0.0,0,0
683,PAYMENT,12485.85,C221550047,122830.45,110344.6,M1188685444,0.0,0.0,0,0
683,CASH_OUT,254535.67,C428376021,504008.0,249472.33,C1305350550,87021.3,341556.97,0,0
683,CASH_IN,306879.09,C1642628603,68775.0,375654.09,C772496993,24971.5,0.0,0,0
683,TRANSFER,351151.16,C1222344308,20776.0,0.0,C2066491608,329212.67,680363.82,0,0
683,CASH_OUT,180207.04,C1103055917,31797.0,0.0,C486870949,8555199.67,8735406.71,0,0
683,PAYMENT,14567.68,C454288664,9091.0,0.0,M1056009436,0.0,0.0,0,0
683,PAYMENT,24104.74,C768249256,0.0,0.0,M380592664,0.0,0.0,0,0
683,CASH_IN,342636.23,C311459568,1075.0,343711.23,C1852684564,0.0,0.0,0,0
683,CASH_OUT,167036.71,C657614834,4908.0,0.0,C851121440,0.0,167036.71,0,0
683,CASH_IN,367786.86,C1584138609,27743.0,395529.86,C875121695,115496.11,0.0,0,0
